,customer,recency,frequency,monetary,country
4020,16474,8,7,1810.65,United Kingdom
4021,16563,13,1,1077.74,United Kingdom
4022,16594,5,1,181.09,United Kingdom
4023,16807,10,3,1121.59,United Kingdom
4024,17092,10,4,1774.03,United Kingdom
4025,17561,10,1,165.12,United Kingdom
4026,17862,10,1,330.9,United Kingdom
4027,12522,0,2,192.72,Germany
4028,13363,3,2,992.5,United Kingdom
4029,13598,7,1,160.04,United Kingdom
4030,14220,24,2,632.4,United Kingdom
4031,14381,12,1,202.68,United Kingdom
4032,14409,1,6,2059.45,United Kingdom
4033,14432,0,6,2248.5,United Kingdom
4034,14449,9,4,885.8,United Kingdom
4035,14711,0,11,2839.62,United Kingdom
4036,14766,2,6,2473.37,United Kingdom
4037,15090,26,1,381.32,United Kingdom
4038,15150,3,10,5291.33,United Kingdom
4039,15965,8,4,808.87,United Kingdom
4040,16809,4,5,914.69,United Kingdom
4041,17051,1,1,240.89,United Kingdom
4042,17075,0,4,834.12,United Kingdom
4043,17158,9,3,1266.97,United Kingdom
4044,17266,15,3,296.58,United Kingdom
4045,17839,2,1,318.15,United Kingdom
4046,17986,16,1,20.8,United Kingdom
4047,12949,13,8,4167.22,United Kingdom
4048,13265,13,5,2092.66,United Kingdom
4049,13515,2,4,891.12,United Kingdom
4050,13684,3,1,65.13,United Kingdom
4051,13833,27,1,383.85,United Kingdom
4052,13842,2,9,3385.62,United Kingdom
4053,14009,5,2,695.61,United Kingdom
4054,14157,3,2,424.89,United Kingdom
4055,14810,0,11,2085.33,United Kingdom
4056,14850,29,1,325.75,United Kingdom
4057,15240,4,5,1706.57,United Kingdom
4058,15445,10,1,113.5,United Kingdom
4059,15494,12,2,1280.58,United Kingdom
4060,15723,385,1,190.7,United Kingdom
4061,15831,11,3,794.64,United Kingdom
4062,16041,9,3,3166.4,United Kingdom
4063,16203,4,4,592.9,United Kingdom
4064,16227,2,1,314.22,United Kingdom
4065,16602,27,1,528.08,United Kingdom
4066,16676,10,4,1592.12,United Kingdom
4067,16953,21,1,20.8,United Kingdom
4068,17402,0,13,2633.85,United Kingdom
4069,17501,27,2,288.6,United Kingdom
4070,17970,18,1,562.79,United Kingdom
4071,17973,11,1,337.04,United Kingdom
4072,17977,20,1,288.14,United Kingdom
4073,18220,3,1,305.28,United Kingdom
4074,12413,13,3,758.1,France
4075,12732,17,1,236.26,France
4076,12733,11,1,383.95,USA
4077,13473,19,2,422.64,United Kingdom
4078,13539,15,3,631.34,United Kingdom
4079,13893,15,1,821.1,United Kingdom
4080,14418,7,3,1937.25,United Kingdom
4081,14427,10,2,363.34,United Kingdom
4082,14723,0,6,1122.36,United Kingdom
4083,14936,7,8,8137.02,Channel Islands
4084,15321,0,3,2748.31,United Kingdom
4085,15517,10,1,267.03,United Kingdom
4086,15744,7,1,34.8,United Kingdom
4087,16008,5,3,478.78,United Kingdom
4088,16030,27,1,331.24,United Kingdom
4089,16313,9,2,274.15,United Kingdom
4090,16392,15,1,217.89,United Kingdom
4091,16670,5,11,4095.9,United Kingdom
4092,17344,6,1,157.62,United Kingdom
4093,17611,2,15,3961.12,United Kingdom
4094,17917,2,3,335.03,United Kingdom
4095,18109,1,26,8004.92,United Kingdom
4096,12438,5,2,2906.85,Norway
4097,12502,14,5,3723.87,Spain
4098,12600,2,10,2599.04,Germany
4099,12656,2,5,4051.17,France
4100,12852,12,1,311.55,United Kingdom
4101,13243,10,1,585.12,United Kingdom
4102,13645,19,1,252.1,United Kingdom
4103,14188,1,6,2054.36,United Kingdom
4104,14413,383,1,121.05,United Kingdom
4105,14546,0,5,2573.93,United Kingdom
4106,15193,20,1,499.32,United Kingdom
4107,15644,2,4,803.54,United Kingdom
4108,15694,10,14,6479.4,United Kingdom
4109,15888,10,1,168.31,United Kingdom
4110,16379,8,4,2157.4,United Kingdom
4111,16956,8,1,308.74,United Kingdom
4112,17860,389,1,226.45,United Kingdom
4113,18097,12,6,2662.4,United Kingdom
4114,18144,4,12,2888.75,United Kingdom
4115,12754,12,3,3010.74,Japan
4116,13183,0,9,3957.78,United Kingdom
4117,13611,8,3,1154.4,United Kingdom
4118,13835,12,4,834.57,United Kingdom
4119,14229,9,3,1547.2,United Kingdom
4120,14493,6,5,2383.24,United Kingdom
4121,15275,28,1,615.14,United Kingdom
4122,15402,3,2,626.77,United Kingdom
4123,15780,19,3,475.28,United Kingdom
4124,16017,7,1,211.88,United Kingdom
4125,16063,6,1,335.32,United Kingdom
4126,16322,22,2,326.75,United Kingdom
4127,16529,28,1,455.25,United Kingdom
4128,16696,3,4,657.9,United Kingdom
4129,16723,6,2,576.4,United Kingdom
4130,17048,16,3,925.35,United Kingdom
4131,17180,3,4,783.97,United Kingdom
4132,17287,4,7,1049.06,United Kingdom
4133,17602,3,6,5054.42,United Kingdom
4134,17746,17,1,110.25,United Kingdom
4135,12982,19,1,390.54,United Kingdom
4136,13192,12,2,911.94,United Kingdom
4137,13404,19,2,252.49,United Kingdom
4138,13487,17,3,575.4,United Kingdom
4139,13813,0,4,1366.86,Germany
4140,14693,10,1,172.9,United Kingdom
4141,14732,11,8,2702.49,United Kingdom
4142,14769,7,8,10416.98,United Kingdom
4143,14829,20,4,697.55,United Kingdom
4144,14921,8,2,1316.07,United Kingdom
4145,15187,0,16,4777.18,United Kingdom
4146,15290,1,18,7943.22,United Kingdom
4147,15520,22,1,343.5,United Kingdom
4148,15615,0,23,10399.74,United Kingdom
4149,15705,8,1,143.1,United Kingdom
4150,15713,11,2,356.7,United Kingdom
4151,15912,10,2,264.62,United Kingdom
4152,16071,4,1,326.24,United Kingdom
4153,16115,0,8,1660.88,United Kingdom
4154,16405,20,2,167.25,United Kingdom
4155,16442,4,3,609.3,United Kingdom
4156,16497,5,6,2965.69,United Kingdom
4157,16762,5,3,1207.24,United Kingdom
4158,16918,4,6,1068.82,United Kingdom
4159,17007,8,6,889.93,United Kingdom
4160,17341,24,3,682.29,United Kingdom
4161,17404,0,15,31906.82,Sweden
4162,17593,4,5,3923.86,United Kingdom
4163,17704,6,2,885.19,United Kingdom
4164,17788,3,2,1117.9,United Kingdom
4165,18156,3,2,675.64,United Kingdom
4166,18192,1,1,957.97,United Kingdom
4167,12399,7,4,1108.65,Belgium
4168,12448,4,1,449.45,Spain
4169,12451,1,5,9035.52,Switzerland
4170,12968,11,1,135.95,United Kingdom
4171,13232,3,7,1328.35,United Kingdom
4172,14110,2,12,5683.15,United Kingdom
4173,14593,5,3,617.15,United Kingdom
4174,14974,28,1,89.94,United Kingdom
4175,15257,29,1,317.15,United Kingdom
4176,15703,10,1,211.5,United Kingdom
4177,15857,9,1,297.0,United Kingdom
4178,16013,0,47,37130.6,United Kingdom
4179,16141,18,1,620.4,United Kingdom
4180,16153,9,5,1824.23,United Kingdom
4181,16200,2,2,1068.87,United Kingdom
4182,16927,14,3,543.05,United Kingdom
4183,16959,17,1,117.35,United Kingdom
4184,17041,7,3,1071.49,United Kingdom
4185,17301,12,1,163.24,United Kingdom
4186,17562,5,7,1122.38,United Kingdom
4187,17855,393,1,208.97,United Kingdom
4188,18045,5,1,178.34,United Kingdom
4189,18180,4,6,1843.75,United Kingdom
4190,12354,9,1,1079.4,Spain
4191,12680,3,4,862.81,France
4192,12756,16,1,112.08,Japan
4193,13126,0,8,2099.64,United Kingdom
4194,13203,0,4,869.46,United Kingdom
4195,13284,17,1,201.19,United Kingdom
4196,14049,4,4,5578.72,United Kingdom
4197,14344,2,8,889.93,United Kingdom
4198,14461,7,3,2103.06,United Kingdom
4199,15069,17,1,1109.53,United Kingdom
4200,15529,5,11,3962.6,United Kingdom
4201,15820,6,1,206.98,United Kingdom
4202,16209,17,5,2262.62,United Kingdom
4203,16270,374,1,1141.24,United Kingdom
4204,16751,21,1,1764.72,United Kingdom
4205,16753,18,1,223.92,United Kingdom
4206,16755,2,3,1475.43,United Kingdom
4207,16878,14,1,13.3,United Kingdom
4208,17142,16,1,579.0,United Kingdom
4209,17211,7,8,2317.22,United Kingdom
4210,17527,8,4,939.37,United Kingdom
4211,12375,1,2,457.5,Finland
4212,12476,0,11,6816.42,Germany
4213,12701,9,2,797.71,Germany
4214,13276,23,2,590.93,United Kingdom
4215,13642,22,1,312.28,United Kingdom
4216,13735,3,4,2883.54,United Kingdom
4217,13736,6,2,729.8,United Kingdom
4218,13851,6,3,2651.46,United Kingdom
4219,14191,0,13,4684.76,United Kingdom
4220,15449,7,3,974.52,United Kingdom
4221,15483,12,4,225.26,United Kingdom
4222,15720,15,1,598.73,United Kingdom
4223,15745,3,4,1094.59,United Kingdom
4224,15808,24,4,3651.27,United Kingdom
4225,15980,0,3,2398.86,United Kingdom
4226,16022,6,1,602.63,United Kingdom
4227,16140,25,2,725.18,United Kingdom
4228,16144,23,1,175.2,United Kingdom
4229,17114,4,8,801.12,United Kingdom
4230,17672,10,2,3178.17,United Kingdom
4231,18130,6,3,1059.39,United Kingdom
4232,18188,6,3,2001.04,United Kingdom
4233,12406,13,2,3415.3,Denmark
4234,12437,0,18,4951.41,France
4235,12602,18,1,153.12,France
4236,12793,21,2,545.48,Portugal
4237,12912,0,5,1662.3,United Kingdom
4238,12933,9,3,607.53,United Kingdom
4239,13161,0,1,112.75,United Kingdom
4240,13798,0,57,37153.85,United Kingdom
4241,13874,379,1,540.45,United Kingdom
4242,14194,2,21,11349.52,United Kingdom
4243,14447,3,5,1163.23,United Kingdom
4244,14528,28,1,364.22,United Kingdom
4245,14597,2,2,866.24,United Kingdom
4246,14984,10,2,202.37,United Kingdom
4247,15334,1,3,350.82,United Kingdom
4248,15346,19,1,252.42,United Kingdom
4249,15480,15,1,905.5,Malta
4250,15598,13,1,240.68,United Kingdom
4251,15645,9,1,612.01,United Kingdom
4252,15789,379,1,351.3,United Kingdom
4253,16103,3,6,1429.64,United Kingdom
4254,16250,7,2,389.44,United Kingdom
4255,16889,1,3,1578.67,United Kingdom
4256,17299,0,4,656.61,United Kingdom
4257,17415,9,1,507.84,United Kingdom
4258,17844,5,1,51.56,Canada
4259,17931,1,2,408.36,United Kingdom
4260,12840,3,4,2726.77,United Kingdom
4261,13262,9,1,200.29,United Kingdom
4262,13292,2,2,578.94,United Kingdom
4263,13557,19,2,584.06,United Kingdom
4264,13637,3,3,804.3,United Kingdom
4265,13954,0,2,439.92,United Kingdom
4266,14265,8,2,530.18,Unspecified
4267,14307,2,6,2995.72,United Kingdom
4268,14479,0,2,316.25,United Kingdom
4269,14592,16,3,557.94,United Kingdom
4270,15244,25,2,631.57,United Kingdom
4271,15691,29,1,136.8,United Kingdom
4272,16097,17,1,185.05,United Kingdom
4273,16340,6,1,534.31,United Kingdom
4274,16623,22,1,129.45,United Kingdom
4275,17201,13,1,289.78,United Kingdom
4276,17383,25,1,193.39,United Kingdom
4277,17446,14,2,120.9,United Kingdom
4278,17999,28,2,380.39,United Kingdom
4279,18048,10,2,172.29,United Kingdom
4280,12516,7,2,1312.06,Germany
4281,12664,7,9,4881.88,Finland
4282,12785,385,1,311.95,Portugal
4283,12795,9,1,430.48,Portugal
4284,13317,5,6,2273.68,United Kingdom
4285,13706,20,1,330.79,United Kingdom
4286,13817,20,2,382.98,Germany
4287,14100,5,1,191.95,United Kingdom
4288,15569,0,5,1375.71,United Kingdom
4289,15573,15,2,591.19,United Kingdom
4290,16049,0,3,1074.81,United Kingdom
4291,16164,2,3,822.48,United Kingdom
4292,16466,2,7,1595.96,United Kingdom
4293,16883,25,2,272.48,United Kingdom
4294,16997,6,3,702.0,United Kingdom
4295,17988,2,7,201.12,United Kingdom
4296,18032,21,1,73.5,United Kingdom
4297,18055,0,10,6761.34,United Kingdom
4298,12407,2,5,1708.12,Belgium
4299,12422,6,3,803.56,Australia
4300,12682,0,31,12279.82,France
4301,12922,29,1,405.38,United Kingdom
4302,12971,0,86,11189.91,United Kingdom
4303,13420,8,2,159.85,United Kingdom
4304,13841,29,1,85.0,United Kingdom
4305,14712,5,3,917.07,United Kingdom
4306,14863,20,1,266.76,United Kingdom
4307,14881,10,1,255.4,United Kingdom
4308,15274,9,2,716.57,United Kingdom
4309,15356,1,10,2718.03,United Kingdom
4310,15574,15,4,675.64,United Kingdom
4311,15793,0,3,965.61,United Kingdom
4312,15881,0,5,501.39,United Kingdom
4313,15976,3,2,427.64,United Kingdom
4314,16714,4,3,1129.06,United Kingdom
4315,16744,2,7,1291.91,United Kingdom
4316,17337,18,4,1981.06,United Kingdom
4317,17464,26,1,289.96,United Kingdom
4318,18006,14,1,444.68,United Kingdom
4319,12444,9,5,5005.46,Norway
4320,12622,9,1,180.1,Germany
4321,12916,3,4,2944.95,United Kingdom
4322,12991,11,2,503.76,United Kingdom
4323,14015,12,1,917.34,United Kingdom
4324,14744,0,7,1099.98,United Kingdom
4325,14856,16,3,1290.53,United Kingdom
4326,15651,6,3,646.3,United Kingdom
4327,15860,0,8,965.16,United Kingdom
4328,16572,19,3,1009.6,United Kingdom
4329,16596,6,2,250.15,United Kingdom
4330,17076,19,3,841.08,United Kingdom
4331,17277,4,2,1065.35,United Kingdom
4332,17391,1,2,508.8,United Kingdom
4333,17521,6,3,723.21,United Kingdom
4334,17538,16,1,98.42,United Kingdom
4335,17600,8,1,161.67,United Kingdom
4336,18011,394,1,102.79,United Kingdom
4337,18178,26,4,1590.81,United Kingdom
